ProductID,GROSS_TURNOVER,AMOUNT,Invoice_count,Main_account_count,ProdCat1,ProdCat2,%Gross_Turnover,Cum_%Gross_Turnover
913050105,280.3115,92,1,1,Television and Entertainment,Smart TV Services,0.00033302688465054053,98.97018312371493
7522512079,280.3005,2,1,1,Network and Infrastructure,Network Infrastructure Services,0.00033301381599038513,98.97051613753092
291106,280.2778,33,1,1,Television and Entertainment,Mobile TV Services,0.0003329868470280644,98.97084912437795
4329410353,280.2096,1,1,1,Mobile Services,Mobile Plans (Prepaid),0.0003329058213351008,98.97118203019929
31630003,280.15049999999997,6,1,1,Television and Entertainment,Mobile TV Services,0.0003328356069882657,98.97151486580627
45568028,280.134,2,1,1,Network and Infrastructure,Network Consulting Services,0.00033281600399803264,98.97184768181027
1017037308,280.0657,18,1,1,Mobile Services,Mobile Device Management (MDM),0.00033273485949906757,98.97218041666977
7921181645,280.0434,18,1,1,Devices and Accessories,Data Center Equipment - Servers,0.00033270836576075255,98.97251312503553
4443161057,279.993,3,1,1,Network and Infrastructure,Wholesale Telecom Services,0.0003326484875360404,98.97284577352308
439412104,279.77,1,1,1,Business Solutions,Managed IT Services,0.0003323835501528896,98.97317815707324
7886157400,279.5715,16,1,1,Communication Tools,Virtual Event Hosting,0.00033214772024008505,98.97351030479348
5657045866,279.552,16,1,1,Security and Privacy,Cybersecurity Solutions,0.0003321245530698095,98.97384242934655
5655036055,279.50739999999996,5,1,1,Security and Privacy,Cybersecurity Solutions,0.0003320715655931793,98.97417450091214
2520820000,279.4176,196,1,1,Business Solutions,Managed IT Services,0.00033196487780391053,98.97450646578994
4395334252,279.3462,6,1,1,Television and Entertainment,Educational TV Channels,0.00033188005031890177,98.97483834584027
4369567586,279.344,10,1,1,Network and Infrastructure,Network Equipment Sales,0.0003318774365868706,98.97517022327686
2105812300,279.3164,12,1,1,Business Solutions,Managed IT Services,0.0003318446461304807,98.97550206792299
4005040490,279.23159999999996,20,1,1,Digital Transformation Services,Cloud-native Development,0.0003317438986412825,98.97583381182163
4443155787,279.18,4,1,1,Network and Infrastructure,Wholesale Telecom Services,0.0003316825947445535,98.97616549441638
7897992405,279.1018,13,1,1,Cloud and Hosting Services,Application Hosting Services,0.0003315896884514486,98.97649708410484
3390997111,279.0,2,1,1,Network and Infrastructure,Network Design Services,0.0003314687439420103,98.97682855284877
4322018916,278.9989,4,1,1,Mobile Services,Mobile Plans (Prepaid),0.0003314674370759947,98.97716002028585
4326906015,278.9914,1,1,1,Mobile Services,Mobile Plans (Prepaid),0.0003314585266258887,98.97749147881248
2991808070,278.99,114,1,1,Business Solutions,Managed IT Services,0.00033145686334186896,98.97782293567582
7936056325,278.9178,4,1,1,Television and Entertainment,Over-the-Top (OTT) Services,0.00033137108540884884,98.97815430676123
609500527,278.7558,5,1,1,Communication Tools,Web Conferencing Services,0.00033117861968655994,98.97848548538092
31770010,278.6235,9,1,1,Television and Entertainment,Mobile TV Services,0.0003310214393466906,98.97881650682027
2991905060,278.592,192,1,1,Business Solutions,Managed IT Services,0.0003309840154562456,98.97914749083573
4356980698,278.3004,4,1,1,Broadband and Internet Services,5G Services,0.0003306375771561256,98.97947812841288
1515111027,278.3,5,1,1,IoT and Smart Solutions,Smart City Solutions,0.0003306371019321199,98.97980876551482
72262039,278.298,1,1,1,Customer Support and Management,Customer Support Services,0.00033063472581209164,98.98013940024063
7878990727,278.2839,12,1,1,Business Solutions,Workforce Management Solutions,0.00033061797416589244,98.9804700182148
1017060715,278.2297,4,1,1,Mobile Services,Mobile Device Management (MDM),0.00033055358131312663,98.98080057179611
7886200221,278.226,4,1,1,Business Solutions,Asset Tracking Solutions,0.00033054918549107435,98.9811311209816
7886208485,278.2096,6,1,1,Business Solutions,Asset Tracking Solutions,0.00033052970130684266,98.9814616506829
34204015,278.1912,4,1,1,Network and Infrastructure,Network Consulting Services,0.00033050784100258264,98.9817921585239
4329950120,278.1648,14,1,1,Mobile Services,Mobile Plans (Prepaid),0.0003304764762182097,98.98212263500012
358313014,278.1568,1,1,1,Business Solutions,Workforce Management Solutions,0.0003304669717380966,98.98245310197186
352938124,278.1316,6,1,1,Business Solutions,Workforce Management Solutions,0.00033043703262574054,98.98278353900449
4443150227,278.048,10,1,1,Network and Infrastructure,Network Equipment Sales,0.0003303377108085594,98.9831138767153
7420000049,278.0284,8,1,1,Cloud and Hosting Services,Application Hosting Services,0.0003303144248322824,98.98344419114012
7524701244,277.8048,2,1,1,Network and Infrastructure,Network Integration Services,0.0003300487746131232,98.98377423991474
4005155551,277.73,33,1,1,Digital Transformation Services,Cloud-native Development,0.0003299599077240664,98.98410419982247
12835,277.7211,5,1,1,Data and Analytics,Data Analytics Services,0.00032994933398994053,98.98443414915646
5732113985,277.7104,248,1,1,Television and Entertainment,Local TV Channels,0.0003299366217477894,98.98476408577821
2991804012,277.6704,1120,1,1,Business Solutions,Managed IT Services,0.0003298890993472242,98.98509397487756
980418876,277.6059,11,1,1,Mobile Services,Family Mobile Plans,0.00032981246947631293,98.98542378734703
750334032,277.48310000000004,5,1,1,Mobile Services,Family Mobile Plans,0.00032966657570657795,98.98575345392274
4322809181,277.46000000000004,2,1,1,Mobile Services,Mobile Plans (Prepaid),0.0003296391315202515,98.98608309305426
4321216413,277.3836,2,1,1,Mobile Services,Mobile Plans (Prepaid),0.000329548363735172,98.986412641418
4215352545,277.3,1,1,1,Network and Infrastructure,Wholesale Telecom Services,0.0003294490419179909,98.98674209045991
30711015,277.2936,6,1,1,Network and Infrastructure,Network Consulting Services,0.00032944143833390046,98.98707153189825
34317022,277.2584,3,1,1,Network and Infrastructure,Network Consulting Services,0.00032939961862140304,98.98740093151687
3419700341,277.10760000000005,2,1,1,Network and Infrastructure,Network Infrastructure Services,0.0003292204591712725,98.98773015197604
8737067842,277.0036,2,1,1,Television and Entertainment,Over-the-Top (OTT) Services,0.000329096900929803,98.98805924887697
358944900,277.001,1,1,1,Business Solutions,Workforce Management Solutions,0.0003290938119737662,98.98838834268894
2057813918,276.9451,5,1,1,Security and Privacy,Cybersecurity Solutions,0.0003290273994189765,98.98871737008835
4322020125,276.9301,6,1,1,Mobile Services,Mobile Plans (Prepaid),0.0003290095785187645,98.98904637966687
5734403363,276.912,24,1,1,Cloud and Hosting Services,Cloud PBX Services,0.0003289880746325087,98.9893753677415
4536009548,276.9088,3,1,1,Television and Entertainment,Movie Subscription Packages,0.0003289842728404635,98.98970435201434
2100424200,276.8794,9,1,1,Television and Entertainment,Premium TV Channels,0.0003289493438760481,98.99003330135822
913080081,276.6692,356,1,1,Television and Entertainment,Smart TV Services,0.0003286996136610782,98.99036200097188
32113021,276.627,16,1,1,Television and Entertainment,Mobile TV Services,0.000328649477528482,98.99069065044941
7828102963,276.5933,11,1,1,Cloud and Hosting Services,Application Hosting Services,0.0003286094399060058,98.99101925988931
3372962205,276.576,86,1,1,Mobile Services,Mobile Plans (Prepaid),0.0003285888864677614,98.99134784877577
4322006890,276.5298,1,1,1,Mobile Services,Mobile Plans (Prepaid),0.00032853399809510867,98.99167638277387
8037323105,276.3072,6,1,1,Television and Entertainment,Over-the-Top (OTT) Services,0.00032826953593596353,98.99200465230982
4323399240,276.2904,1,1,1,Mobile Services,Mobile Plans (Prepaid),0.00032824957652772613,98.99233290188634
2120405025,276.2826,615,1,1,Television and Entertainment,Premium TV Channels,0.0003282403096596159,98.992661142196
241,276.2751,9,1,1,Data and Analytics,Data Analytics Services,0.00032823139920950997,98.99298937359521
4326902286,276.25,4,1,1,Mobile Services,Mobile Plans (Prepaid),0.0003282015789031553,98.99331757517412
4323047320,276.1951,1,1,1,Mobile Services,Mobile Plans (Prepaid),0.00032813635440837963,98.99364571152853
7522602785,276.12,5,1,1,Network and Infrastructure,Network Infrastructure Services,0.00032804713110131853,98.99397375865964
4367702830,276.072,2,1,1,Television and Entertainment,Movie Subscription Packages,0.0003279901042206404,98.99430174876386
2055405289,275.9751,4,1,1,Security and Privacy,Cybersecurity Solutions,0.00032787498120527125,98.99462962374507
73630332,275.8344,4,1,1,Customer Support and Management,Customer Support Services,0.0003277078211612833,98.99495733156623
4323399493,275.83050000000003,2,1,1,Mobile Services,Mobile Plans (Prepaid),0.00032770318772722823,98.99528503475395
4346900516,275.796,9,1,1,Television and Entertainment,Movie Subscription Packages,0.0003276621996567407,98.9956126969536
44060108,275.767,11,1,1,Television and Entertainment,Mobile TV Services,0.00032762774591633097,98.99594032469952
340410,275.5068,2,1,1,Television and Entertainment,Mobile TV Services,0.0003273186127006546,98.99626764331222
98404,275.4638,3,1,1,Television and Entertainment,Mobile TV Services,0.000327267526120047,98.99659491083834
3390345085,275.4632,2,1,1,Network and Infrastructure,Network Design Services,0.0003272668132840385,98.99692217765163
1654,275.3712,18,1,1,Data and Analytics,Data Analytics Services,0.00032715751176273864,98.99724933516339
4438273550,275.3244,1,1,1,Mobile Services,Mobile Plans (Prepaid),0.0003271019105540775,98.99757643707395
1017050550,275.2674,15,1,1,Mobile Services,Mobile Device Management (MDM),0.0003270341911332721,98.99790347126508
3350810015,275.097,6,1,1,Television and Entertainment,Kids Entertainment Packages,0.00032683174570686445,98.99823030301079
44021415,275.0209,4,1,1,Television and Entertainment,Mobile TV Services,0.0003267413343397893,98.99855704434512
2268463019,275.0,550,1,1,Television and Entertainment,Premium TV Channels,0.000326716503885494,98.99888376084901
246459,274.9725,3,1,1,Television and Entertainment,Mobile TV Services,0.00032668383223510546,98.99921044468125
4327532986,274.9216,1,1,1,Network and Infrastructure,Wholesale Telecom Services,0.00032662335998038627,98.99953706804123
609590670,274.8655,1,1,1,Communication Tools,Web Conferencing Services,0.0003265567098135936,98.99986362475104
7824848182,274.835,1,1,1,Network and Infrastructure,Network Integration Services,0.0003265204739831627,99.00019014522502
7822215092,274.8342,4,1,1,Network and Infrastructure,Network Infrastructure Services,0.00032651952353515137,99.00051666474856
12040104,274.73069999999996,42,1,1,Television and Entertainment,Mobile TV Services,0.000326396559323689,99.00084306130789
3130209960,274.6022,1,1,1,Network and Infrastructure,Network Design Services,0.0003262438936118734,99.0011693052015
7809570007,274.54,1,1,1,Mobile Services,Mobile Plans (Prepaid),0.00032616999627899465,99.00149547519779
3391130237,274.4784,1,1,1,Network and Infrastructure,Network Design Services,0.00032609681178212427,99.00182157200956
4005014521,274.428,1,1,1,Digital Transformation Services,Cloud-native Development,0.00032603693355741213,99.00214760894312
7878990785,274.3171,18,1,1,Business Solutions,Workforce Management Solutions,0.00032590517770184524,99.00247351412082
2260839025,274.284,950,1,1,Business Solutions,Managed IT Services,0.00032586585291537754,99.00279937997374
3356123440,274.195,2,1,1,Television and Entertainment,Kids Entertainment Packages,0.00032576011557412007,99.00312514008931
4215350401,274.1518,5,1,1,Digital Transformation Services,Cloud-native Development,0.00032570879138150966,99.00345084888069
616989102,274.1211,3,1,1,Communication Tools,Web Conferencing Services,0.00032567231793907594,99.00377652119863
1410,274.1024,3,1,1,Television and Entertainment,Mobile TV Services,0.0003256501012168117,99.00410217129985
4320209901,273.951,1,1,1,Mobile Services,Mobile Plans (Prepaid),0.0003254702289306726,99.00442764152878
4454079033,273.923,1,1,1,Devices and Accessories,Network switches,0.000325436963250277,99.00475307849203
2125412120,273.8565,47,1,1,Television and Entertainment,Premium TV Channels,0.00032535795725933736,99.0050784364493
2283442013,273.8502,1170,1,1,Television and Entertainment,Premium TV Channels,0.0003253504724812483,99.00540378692178
RFKS3054,273.8085,4,1,1,Mobile Services,Mobile Plans (Postpaid),0.00032530093037865914,99.00572908785216
2125910090,273.7683,58,1,1,Business Solutions,Managed IT Services,0.0003252531703660912,99.00605434102252
3322093954,273.6456,2,1,1,Network and Infrastructure,Network Infrastructure Services,0.0003251073954023576,99.00637944841792
6938531,273.636,6,1,1,Television and Entertainment,Kids Entertainment Packages,0.00032509599002622194,99.00670454440794
2100408065,273.6296,374,1,1,Television and Entertainment,Premium TV Channels,0.00032508838644213146,99.00702963279439
9139116183,273.6096,6,1,1,Television and Entertainment,Over-the-Top (OTT) Services,0.0003250646252418489,99.00735469741963
7822215306,273.48,2,1,1,Network and Infrastructure,Network Infrastructure Services,0.0003249106526640178,99.0076796080723
4322822424,273.4368,1,1,1,Mobile Services,Mobile Plans (Prepaid),0.0003248593284714074,99.00800446740077
7457020,273.4176,4,1,1,Television and Entertainment,Kids Entertainment Packages,0.0003248365177191361,99.00832930391849
744601299,273.3529,2,1,1,Mobile Services,Family Mobile Plans,0.00032475965023622195,99.00865406356873
4396241666,273.3414,1,1,1,Network and Infrastructure,Wholesale Telecom Services,0.00032474598754605956,99.00897880955627
2912808075,273.3208,107,1,1,Business Solutions,Managed IT Services,0.00032472151350976844,99.00930353106978
4395334192,273.3016,6,1,1,Television and Entertainment,Educational TV Channels,0.0003246987027574972,99.00962822977253
8037309242,273.289,3,1,1,Television and Entertainment,Over-the-Top (OTT) Services,0.00032468373320131914,99.00995291350573
134104,273.2769,11,1,1,Television and Entertainment,Mobile TV Services,0.0003246693576751482,99.01027758286341
102,273.1968,24,1,1,Data and Analytics,Data Analytics Services,0.00032457419406801643,99.01060215705748
7818226998,273.158,4,1,1,Network and Infrastructure,Network Maintenance Services,0.0003245280973394683,99.01092668515481
34657018,273.1548,4,1,1,Network and Infrastructure,Network Consulting Services,0.00032452429554742304,99.01125120945036
44021118,273.1529,9,1,1,Television and Entertainment,Mobile TV Services,0.00032452203823339615,99.01157573148859
13270411,273.12699999999995,9,1,1,Television and Entertainment,Mobile TV Services,0.0003244912674790302,99.01190022275607
477100164,273.105,1,1,1,Network and Infrastructure,Wholesale Telecom Services,0.0003244651301587194,99.01222468788623
4443161070,272.9741,1,1,1,Network and Infrastructure,Wholesale Telecom Services,0.0003243096131028699,99.01254899749934
742464204,272.9103,1,1,1,Mobile Services,Family Mobile Plans,0.0003242338148739685,99.01287323131422
10408,272.8992,4,1,1,Television and Entertainment,Mobile TV Services,0.00032422062740781164,99.01319745194162
4395865641,272.892,1,1,1,Television and Entertainment,Educational TV Channels,0.00032421207337570985,99.013521664015
1017044207,272.7954,6,1,1,Mobile Services,Mobile Device Management (MDM),0.000324097306778345,99.01384576132178
745035302,272.7351,1,1,1,Mobile Services,Family Mobile Plans,0.000324025666759493,99.01416978698853
980418198,272.6888,1,1,1,Business Solutions,Workforce Management Solutions,0.00032397065958083887,99.01449375764811
2120906020,272.6885,238,1,1,Business Solutions,Managed IT Services,0.0003239703031628346,99.01481772795127
2109408035,272.685,210,1,1,Television and Entertainment,Premium TV Channels,0.0003239661449527852,99.01514169409622
2100412060,272.655,150,1,1,Television and Entertainment,Premium TV Channels,0.00032393050315236124,99.01546562459937
2797365988,272.624,8,1,1,Mobile Services,Mobile Plans (Prepaid),0.00032389367329192336,99.01578951827267
3130915235,272.57259999999997,2,1,1,Network and Infrastructure,Network Design Services,0.00032383260700719703,99.01611335087968
7889220347,272.475,1,1,1,Broadband and Internet Services,Broadband Internet (Fiber),0.0003237166523498181,99.01643706753202
4322822373,272.46540000000005,2,1,1,Mobile Services,Mobile Plans (Prepaid),0.0003237052469736825,99.016760772779
1097000805,272.389,15,1,1,Mobile Services,Mobile Device Management (MDM),0.000323614479188603,99.01708438725818
1017064724,272.3004,3,1,1,Mobile Services,Mobile Device Management (MDM),0.00032350921707135116,99.01740789647525
7517902322,272.2742,2,1,1,Network and Infrastructure,Network Maintenance Services,0.00032347808989898093,99.01773137456514
7812362201,272.2508,2,1,1,Cloud and Hosting Services,Hybrid Cloud Services,0.0003234502892946504,99.01805482485445
2486008064,272.1738,12,1,1,Communication Tools,Virtual Event Hosting,0.00032335880867356246,99.01837818366312
3322092515,272.16,9,1,1,Network and Infrastructure,Network Infrastructure Services,0.00032334241344536747,99.01870152607657
3321001662,272.1514,8,1,1,Devices and Accessories,Data Center Equipment - Rack Solutions,0.00032333219612924594,99.0190248582727
44094028,272.1077,45,1,1,Television and Entertainment,Mobile TV Services,0.0003232802779066285,99.01934813855061
4381463117,271.9952,9,1,1,Television and Entertainment,Educational TV Channels,0.00032314662115503893,99.01967128517177
4215041160,271.8539,2,1,1,Digital Transformation Services,Cloud-native Development,0.00032297874827504254,99.01999426392004
2202703006,271.83,246,1,1,Data and Analytics,Data Analytics Services,0.0003229503536407048,99.02031721427367
1135,271.7632,6,1,1,Data and Analytics,Data Analytics Services,0.000322870991231761,99.0206400852649
3390999306,271.754,11,1,1,Data and Analytics,Data Analytics Services,0.00032286006107963105,99.02096294532598
5732203536,271.6495,178,1,1,Television and Entertainment,Local TV Channels,0.00032273590880815454,99.02128568123479
2260839019,271.5837,1110,1,1,Business Solutions,Managed IT Services,0.00032265773445922484,99.02160833896924
7899200483,271.575,5,1,1,Cloud and Hosting Services,Application Hosting Services,0.0003226473983371019,99.02193098636758
750113010,271.5578,7,1,1,Mobile Services,Family Mobile Plans,0.00032262696370485887,99.02225361333129
7857042858,271.5265,6,1,1,Security and Privacy,Cybersecurity Solutions,0.0003225897774264166,99.02257620310871
7921000441,271.414,22,1,1,Devices and Accessories,Data Center Equipment - Servers,0.0003224561206748271,99.02289865922938
3356985123,271.3935,2,1,1,Television and Entertainment,Kids Entertainment Packages,0.0003224317654445375,99.02322109099482
4330700406,271.2608,2,1,1,Mobile Services,Mobile Plans (Prepaid),0.0003222741098806626,99.0235433651047
3230101056,271.2113,22,1,1,Television and Entertainment,Premium TV Channels,0.00032221530090996317,99.02386558040561
4209460146,271.1808,1,1,1,Network and Infrastructure,Wholesale Telecom Services,0.0003221790650795322,99.02418775947069
4009073009,271.152,2,1,1,Network and Infrastructure,Wholesale Telecom Services,0.00032214484895112534,99.02450990431964
4526009642,271.1104,1,1,1,Mobile Services,Mobile Plans (Prepaid),0.0003220954256545376,99.0248319997453
2991808035,271.073,210,1,1,Business Solutions,Managed IT Services,0.0003220509922100091,99.02515405073751
5657045086,271.0344,3,1,1,Security and Privacy,Cybersecurity Solutions,0.00032200513309346376,99.02547605587061
4320227500,271.0105,2,1,1,Mobile Services,Mobile Plans (Prepaid),0.000321976738459126,99.02579803260907
4322008021,270.936,8,1,1,Mobile Services,Mobile Plans (Prepaid),0.0003218882279880734,99.02611992083706
2370920000,270.9,1,1,1,Business Solutions,Managed IT Services,0.0003218454578275648,99.0264417662949
2991805035,270.8625,150,1,1,Business Solutions,Managed IT Services,0.000321800905577035,99.02676356720048
12030403,270.7936,17,1,1,Television and Entertainment,Mobile TV Services,0.0003217190482420615,99.02708528624872
5732126998,270.6048,8,1,1,Cloud and Hosting Services,Cloud PBX Services,0.0003214947425113939,99.02740678099123
5657044760,270.2981,13,1,1,Security and Privacy,Cybersecurity Solutions,0.00032113036450506045,99.02772791135574
31741156,270.2324,4,1,1,Television and Entertainment,Mobile TV Services,0.0003210523089621322,99.0280489636647
4395537060,270.2184,55,1,1,Television and Entertainment,Educational TV Channels,0.0003210356761219344,99.02836999934082
9136711167,270.1836,1,1,1,Television and Entertainment,Over-the-Top (OTT) Services,0.0003209943316334428,99.02869099367246
2174908025,270.18,158,1,1,Business Solutions,Managed IT Services,0.0003209900546173919,99.02901198372707
240133,270.1685,16,1,1,Television and Entertainment,Mobile TV Services,0.0003209763919272294,99.029332960119
4440610357,270.1478,3,1,1,Data and Analytics,Predictive Analytics,0.00032095179908493693,99.02965391191809
3390345062,270.1374,1,1,1,Network and Infrastructure,Network Design Services,0.00032093944326078996,99.02997485136135
4396242045,270.1062,1,1,1,Television and Entertainment,Educational TV Channels,0.00032090237578834914,99.03029575373714
5702644170,270.048,11,1,1,Mobile Services,Mobile Plans (Prepaid),0.00032083323069552683,99.03061658696784
2125910025,270.0145,107,1,1,Business Solutions,Managed IT Services,0.0003207934306850535,99.03093738039853
3390997208,269.9932,8,1,1,Network and Infrastructure,Network Design Services,0.0003207681250067526,99.03125814852353
4215461273,269.9915,2,1,1,Digital Transformation Services,Cloud-native Development,0.00032076610530472853,99.03157891462884
4320203414,269.9722,1,1,1,Mobile Services,Mobile Plans (Prepaid),0.0003207431757464558,99.03189965780459
2991806025,269.9522,477,1,1,Business Solutions,Managed IT Services,0.0003207194145461733,99.03222037721913
4395321730,269.9464,46,1,1,Television and Entertainment,Educational TV Channels,0.0003207125237980913,99.03254108974294
7936007963,269.938,8,1,1,Television and Entertainment,Over-the-Top (OTT) Services,0.00032070254409397264,99.03286179228702
2307905030,269.914,190,1,1,Business Solutions,Managed IT Services,0.00032067403065363356,99.03318246631767
8737060946,269.8743,1,1,1,Television and Entertainment,Over-the-Top (OTT) Services,0.0003206268646710726,99.03350309318235
4322803367,269.8261,5,1,1,Mobile Services,Mobile Plans (Prepaid),0.00032056960017839156,99.03382366278252
4016460250,269.7765,6,1,1,Data and Analytics,Data Analytics Services,0.0003205106724016908,99.03414417345492
4325804659,269.7441,4,1,1,Mobile Services,Mobile Plans (Prepaid),0.000320472179257233,99.03446464563417
7839600865,269.7283,3832,1,1,Security and Privacy,Network Security Solutions,0.00032045340790900974,99.03478509904208
7886206092,269.6081,27,1,1,Business Solutions,Asset Tracking Solutions,0.00032031060309531146,99.03510540964518
7821265373,269.56,57,1,1,Devices and Accessories,Data Center Equipment - Servers,0.0003202534574086318,99.03542566310259
4016460001,269.477,9,1,1,Data and Analytics,Data Analytics Services,0.0003201548484274591,99.03574581795101
4462807903,269.379,3,1,1,Devices and Accessories,Network switches,0.0003200384185460745,99.03606585636956
4326906011,269.357,1,1,1,Mobile Services,Mobile Plans (Prepaid),0.00032001228122576365,99.03638586865078
2260448010,269.29179999999997,1810,1,1,Television and Entertainment,Premium TV Channels,0.0003199348197128424,99.0367058034705
4009073023,269.2524,1,1,1,Network and Infrastructure,Wholesale Telecom Services,0.00031988801014828575,99.03702569148065
2057815903,269.216,9,1,1,Security and Privacy,Cybersecurity Solutions,0.00031984476476377147,99.03734553624541
14748131,269.158,2,1,1,Television and Entertainment,Mobile TV Services,0.000319775857282952,99.03766531210269
7936000371,269.108,4,1,1,Television and Entertainment,Over-the-Top (OTT) Services,0.0003197164542822455,99.03798502855697
31741120,268.9767,21,1,1,Television and Entertainment,Mobile TV Services,0.0003195604620023903,99.03830458901898
12090406,268.9533,11,1,1,Television and Entertainment,Mobile TV Services,0.0003195326613980597,99.03862412168037
31791011,268.908,4,1,1,Television and Entertainment,Mobile TV Services,0.0003194788422794197,99.03894360052266
1092002057,268.89009999999996,3,1,1,Security and Privacy,Access Control Solutions,0.00031945757600516673,99.03926305809867
7822991769,268.8682,4,1,1,Network and Infrastructure,Network Infrastructure Services,0.00031943155749085736,99.03958248965615
4333955865,268.84,1,1,1,Mobile Services,Mobile Plans (Prepaid),0.0003193980541984589,99.03990188771036
4443160058,268.8158,1,1,1,Data and Analytics,Predictive Analytics,0.00031936930314611705,99.0402212570135
744860224,268.791,2,1,1,Mobile Services,Family Mobile Plans,0.00031933983925776655,99.04054059685275
4005014004,268.7844,4,1,1,Digital Transformation Services,Cloud-native Development,0.0003193319980616733,99.04085992885081
JS2 423,268.758,1,1,1,Broadband and Internet Services,4G Services,0.0003193006332773003,99.04117922948409
4333955697,268.7522,8,1,1,Mobile Services,Mobile Plans (Prepaid),0.0003192937425292184,99.04149852322662
3230055100,268.688,11,1,1,Business Solutions,Managed IT Services,0.00031921746907631127,99.04181774069569
7839603325,268.6671,234,1,1,Security and Privacy,Network Security Solutions,0.000319192638622016,99.04213693333432
4322008602,268.6513,4,1,1,Mobile Services,Mobile Plans (Prepaid),0.00031917386727379273,99.04245610720159
92403,268.4542,13,1,1,Television and Entertainment,Mobile TV Services,0.0003189397006450079,99.04277504690224
1017034424,268.4448,2,1,1,Mobile Services,Mobile Device Management (MDM),0.00031892853288087507,99.04309397543511
2308404050,268.3552,1000,1,1,Television and Entertainment,Premium TV Channels,0.00031882208270360917,99.04341279751782
4321071160,268.2974,1,1,1,Mobile Services,Mobile Plans (Prepaid),0.00031875341283479246,99.04373155093066
4322020129,268.1952,5,1,1,Mobile Services,Mobile Plans (Prepaid),0.0003186319931013485,99.04405018292375
12120411,268.073,6,1,1,Television and Entertainment,Mobile TV Services,0.00031848681216762193,99.04436866973592
4322808190,268.0676,12,1,1,Mobile Services,Mobile Plans (Prepaid),0.00031848039664354564,99.04468715013256
45512022,268.0424,11,1,1,Network and Infrastructure,Network Consulting Services,0.00031845045753118955,99.04500560059009
4327532980,267.978,1,1,1,Network and Infrastructure,Wholesale Telecom Services,0.00031837394646627964,99.04532397453656
4323399410,267.9495,3,1,1,Mobile Services,Mobile Plans (Prepaid),0.00031834008675587697,99.04564231462331
4346861024,267.9318,1,1,1,Television and Entertainment,Movie Subscription Packages,0.00031831905809362693,99.0459606336814
12910406,267.8715,1,1,1,Television and Entertainment,Mobile TV Services,0.0003182474180747749,99.04627888109948
745101001,267.8184,1,1,1,Mobile Services,Family Mobile Plans,0.00031818433208802467,99.04659706543157
48241351,267.7787,5,1,1,Television and Entertainment,Mobile TV Services,0.00031813716610546377,99.04691520259767
7522421830,267.696,1,1,1,Network and Infrastructure,Network Infrastructure Services,0.0003180389135422953,99.04723324151122
743170005,267.693,12,1,1,Mobile Services,Family Mobile Plans,0.0003180353493622528,99.04755127686059
5702105253,267.652,6,1,1,Devices and Accessories,Data Center Equipment - Rack Solutions,0.00031798663890167357,99.04786926349949
7937019824,267.6212,1,1,1,Television and Entertainment,Over-the-Top (OTT) Services,0.0003179500466532384,99.04818721354614
2205404008,267.5976,1720,1,1,Television and Entertainment,Premium TV Channels,0.000317922008436905,99.04850513555458
4419003789,267.5504,5,1,1,Network and Infrastructure,Wholesale Telecom Services,0.0003178659320042381,99.04882300148658
2427412000,267.4386,195,1,1,Television and Entertainment,Premium TV Channels,0.00031773310689465844,99.04914073459348
439600411,267.4323,55,1,1,Security and Privacy,Network Security Solutions,0.0003177256221165694,99.04945846021559
5657046027,267.40520000000004,8,1,1,Security and Privacy,Cybersecurity Solutions,0.0003176934256901866,99.04977615364128
4323230243,267.3752,2,1,1,Mobile Services,Mobile Plans (Prepaid),0.00031765778388976267,99.05009381142517
617502173,267.216,1,1,1,Communication Tools,Web Conferencing Services,0.00031746864473551335,99.05041128006991
2120408021,267.2058,293,1,1,Television and Entertainment,Premium TV Channels,0.0003174565265233692,99.05072873659643
7886206018,267.1934,10,1,1,Business Solutions,Asset Tracking Solutions,0.00031744179457919396,99.051046178391
4443161298,267.1152,2,1,1,Network and Infrastructure,Wholesale Telecom Services,0.0003173488882860891,99.05136352727929
2912405008,267.1027,1650,1,1,Television and Entertainment,Premium TV Channels,0.00031733403753591254,99.05168086131683
704283642,267.0988,2,1,1,Mobile Services,Family Mobile Plans,0.0003173294041018573,99.05199819072092
1017033755,266.9217,6,1,1,Mobile Services,Mobile Device Management (MDM),0.0003171189986733551,99.0523153097196
7936024438,266.8804,7,1,1,Television and Entertainment,Over-the-Top (OTT) Services,0.0003170699317947716,99.0526323796514
32010003,266.8613,4,1,1,Television and Entertainment,Mobile TV Services,0.0003170472398485017,99.05294942689125
7886224854,266.8456,3,1,1,Communication Tools,Virtual Event Hosting,0.0003170285873062799,99.05326645547855
4330701734,266.8002,2,1,1,IoT and Smart Solutions,Fleet Management Solutions,0.00031697464938163845,99.05358343012793
980419065,266.7634,6,1,1,Communication Tools,Web Conferencing Services,0.0003169309287731185,99.0539003610567
7936083479,266.5902,9,1,1,Television and Entertainment,Over-the-Top (OTT) Services,0.00031672515677867133,99.05421708621348
10001011314,266.5804,3,1,1,Television and Entertainment,Mobile TV Services,0.0003167135137905329,99.05453379972728
4323399413,266.492,2,1,1,Mobile Services,Mobile Plans (Prepaid),0.0003166084892852839,99.05485040821657
280106,266.483,36,1,1,Television and Entertainment,Mobile TV Services,0.00031659779674515667,99.0551670060133
7517900065,266.4648,1,1,1,Network and Infrastructure,Network Maintenance Services,0.0003165761740528996,99.05548358218736
