CUSTOMER_NAME,CUSTOMER_NUMBER,ACCOUNT_GROUP_TXT,CVR_Company_status
CUSTOMER_NAME_4255,73378,Debtors,Normal
CUSTOMER_NAME_4256,73386,Debtors,Normal
CUSTOMER_NAME_4257,73469,Debtors,Normal
CUSTOMER_NAME_4258,73541,Debtors,Normal
CUSTOMER_NAME_4259,73542,Debtors,Normal
CUSTOMER_NAME_4260,73595,Debtors,Normal
CUSTOMER_NAME_4261,73684,Debtors,Active
CUSTOMER_NAME_4262,73696,Debtors,Normal
CUSTOMER_NAME_4263,73698,Debtors,Active
CUSTOMER_NAME_4264,73724,Debtors,Active
CUSTOMER_NAME_4265,73758,Debtors,Normal
CUSTOMER_NAME_4266,73813,Debtors,Normal
CUSTOMER_NAME_4267,73896,Debtors,Active
CUSTOMER_NAME_4268,73915,Debtors,Normal
CUSTOMER_NAME_4269,73933,Debtors,Active
CUSTOMER_NAME_4270,73991,Debtors,Normal
CUSTOMER_NAME_4271,73994,Debtors,Normal
CUSTOMER_NAME_4272,74039,Debtors,Normal
CUSTOMER_NAME_4273,74092,Debtors,Active
CUSTOMER_NAME_4274,74159,Debtors,Active
CUSTOMER_NAME_4275,74189,Debtors,Normal
CUSTOMER_NAME_4276,74194,Debtors,Active
CUSTOMER_NAME_4277,74205,Debtors,Active
CUSTOMER_NAME_4278,74208,Debtors,Normal
CUSTOMER_NAME_4279,74223,Debtors,Active
CUSTOMER_NAME_4280,74239,Debtors,Normal
CUSTOMER_NAME_4281,74258,Debtors,Normal
CUSTOMER_NAME_4282,74296,Debtors,Normal
CUSTOMER_NAME_4283,74321,Debtors,Active
CUSTOMER_NAME_4284,74329,Debtors,Normal
CUSTOMER_NAME_4285,74341,Debtors,Normal
CUSTOMER_NAME_4286,74343,Debtors,Normal
CUSTOMER_NAME_4287,74344,Debtors,Normal
CUSTOMER_NAME_4288,74387,Debtors,Normal
CUSTOMER_NAME_4289,74393,Debtors,Normal
CUSTOMER_NAME_4290,74414,Debtors,Normal
CUSTOMER_NAME_4291,74416,Debtors,Normal
CUSTOMER_NAME_4292,74425,Debtors,Active
CUSTOMER_NAME_4293,74476,Debtors,Normal
CUSTOMER_NAME_4294,74484,Debtors,Normal
CUSTOMER_NAME_4295,74497,Debtors,Normal
CUSTOMER_NAME_4296,74501,Debtors,Active
CUSTOMER_NAME_4297,74516,Debtors,Normal
CUSTOMER_NAME_4298,74571,Debtors,Active
CUSTOMER_NAME_4299,74601,Debtors,Active
CUSTOMER_NAME_4300,74648,Debtors,Normal
CUSTOMER_NAME_4301,74728,Debtors,Active
CUSTOMER_NAME_4302,74763,Debtors,Active
CUSTOMER_NAME_4303,74783,Debtors,Inactive
CUSTOMER_NAME_4304,74910,Debtors,Normal
CUSTOMER_NAME_4305,74916,Debtors,Normal
CUSTOMER_NAME_4306,74930,Debtors,Normal
CUSTOMER_NAME_4307,74966,Debtors,Active
CUSTOMER_NAME_4308,74973,Debtors,Normal
CUSTOMER_NAME_4309,75022,Debtors,Normal
CUSTOMER_NAME_4310,75046,Debtors,Normal
CUSTOMER_NAME_4311,75055,Debtors,Normal
CUSTOMER_NAME_4312,75078,Debtors,Normal
CUSTOMER_NAME_4313,75112,Debtors,Active
CUSTOMER_NAME_4314,75186,Debtors,Normal
CUSTOMER_NAME_4315,75196,Debtors,Active
CUSTOMER_NAME_4316,75252,Debtors,Normal
CUSTOMER_NAME_4317,75326,Debtors,Normal
CUSTOMER_NAME_4318,75350,Debtors,Active
CUSTOMER_NAME_4319,75369,Debtors,Active
CUSTOMER_NAME_4320,75387,Debtors,Normal
CUSTOMER_NAME_4321,75402,Debtors,Normal
CUSTOMER_NAME_4322,75406,Debtors,Active
CUSTOMER_NAME_4323,75420,Debtors,Inactive
CUSTOMER_NAME_4324,75455,Debtors,Normal
CUSTOMER_NAME_4325,75457,Debtors,Normal
CUSTOMER_NAME_4326,75497,Debtors,Normal
CUSTOMER_NAME_4327,75514,Debtors,Normal
CUSTOMER_NAME_3038,75516,Debtors,Normal
CUSTOMER_NAME_4328,75532,Debtors,Active
CUSTOMER_NAME_4329,75634,Debtors,Normal
CUSTOMER_NAME_4330,75668,Debtors,Normal
CUSTOMER_NAME_4331,75671,Debtors,Active
CUSTOMER_NAME_4332,75720,Debtors,Normal
CUSTOMER_NAME_4333,75725,Debtors,Normal
CUSTOMER_NAME_4334,75729,Debtors,Active
CUSTOMER_NAME_4335,75731,Debtors,Normal
CUSTOMER_NAME_4336,75765,Debtors,Active
CUSTOMER_NAME_4337,75770,Debtors,Normal
CUSTOMER_NAME_4338,75773,Debtors,Active
CUSTOMER_NAME_4339,75792,Debtors,Normal
CUSTOMER_NAME_4340,75795,Debtors,Normal
CUSTOMER_NAME_4341,75801,Debtors,Normal
CUSTOMER_NAME_4342,75807,Debtors,Active
CUSTOMER_NAME_4343,75812,Debtors,Normal
CUSTOMER_NAME_4344,75864,Debtors,Active
CUSTOMER_NAME_4345,75868,Debtors,Normal
CUSTOMER_NAME_4346,75888,Debtors,Active
CUSTOMER_NAME_4347,75906,Debtors,Normal
CUSTOMER_NAME_4348,75913,Debtors,
CUSTOMER_NAME_4349,75927,Debtors,Normal
CUSTOMER_NAME_4350,75976,Debtors,Active
CUSTOMER_NAME_4351,76009,Debtors,Normal
CUSTOMER_NAME_4352,76108,Debtors,Normal
CUSTOMER_NAME_4353,76135,Debtors,Normal
CUSTOMER_NAME_4354,76157,Debtors,Normal
CUSTOMER_NAME_4355,76267,Debtors,Normal
CUSTOMER_NAME_4356,76273,Debtors,Normal
CUSTOMER_NAME_4357,76298,Debtors,Normal
CUSTOMER_NAME_4358,76300,Debtors,
CUSTOMER_NAME_4359,76306,Debtors,Active
CUSTOMER_NAME_4360,76315,Debtors,Normal
CUSTOMER_NAME_4361,76350,Debtors,Normal
CUSTOMER_NAME_4362,76459,Debtors,Normal
CUSTOMER_NAME_4363,76501,Debtors,Normal
CUSTOMER_NAME_4364,76517,Debtors,
CUSTOMER_NAME_4365,76520,Debtors,Normal
CUSTOMER_NAME_4366,76543,Debtors,Normal
CUSTOMER_NAME_4367,76555,Debtors,Active
CUSTOMER_NAME_4368,76572,Debtors,Normal
CUSTOMER_NAME_4369,76652,Debtors,Active
CUSTOMER_NAME_4370,76692,Debtors,Active
CUSTOMER_NAME_4371,76714,Debtors,Normal
CUSTOMER_NAME_4372,76727,Debtors,Active
CUSTOMER_NAME_4373,76777,Debtors,Normal
CUSTOMER_NAME_4374,76839,Debtors,Active
CUSTOMER_NAME_4375,76841,Debtors,Normal
CUSTOMER_NAME_4376,76932,Debtors,Active
CUSTOMER_NAME_4377,76955,Debtors,Active
CUSTOMER_NAME_4378,77000,Debtors,Active
CUSTOMER_NAME_4379,77049,Debtors,Normal
CUSTOMER_NAME_4380,77065,Debtors,Active
CUSTOMER_NAME_4381,77072,Debtors,Normal
CUSTOMER_NAME_4382,77111,Debtors,Normal
CUSTOMER_NAME_4383,77112,Debtors,Active
CUSTOMER_NAME_4384,77136,Debtors,Normal
CUSTOMER_NAME_4385,77191,Debtors,Normal
CUSTOMER_NAME_4386,77200,Debtors,Normal
CUSTOMER_NAME_4387,77264,Debtors,Active
CUSTOMER_NAME_4388,77294,Debtors,Normal
CUSTOMER_NAME_4389,77337,Debtors,Active
CUSTOMER_NAME_4390,77404,Debtors,Normal
CUSTOMER_NAME_4391,77420,Debtors,Normal
CUSTOMER_NAME_4392,77478,Debtors,Normal
CUSTOMER_NAME_4393,77483,Debtors,Normal
CUSTOMER_NAME_4394,77508,Debtors,Normal
CUSTOMER_NAME_4395,77509,Debtors,Active
CUSTOMER_NAME_4396,77563,Debtors,Normal
CUSTOMER_NAME_4397,77588,Debtors,Active
CUSTOMER_NAME_4398,77596,Debtors,Active
CUSTOMER_NAME_4399,77604,Debtors,Normal
CUSTOMER_NAME_4400,77631,Debtors,Normal
CUSTOMER_NAME_4401,77666,Debtors,Normal
CUSTOMER_NAME_4402,77684,Debtors,Active
CUSTOMER_NAME_4403,77694,Debtors,Active
CUSTOMER_NAME_4404,77724,Debtors,Normal
CUSTOMER_NAME_4405,77768,Debtors,Normal
CUSTOMER_NAME_4406,77862,Debtors,Normal
CUSTOMER_NAME_4407,77951,Debtors,Normal
CUSTOMER_NAME_4408,77963,Debtors,Normal
CUSTOMER_NAME_4409,78007,Debtors,Inactive
CUSTOMER_NAME_4410,78015,Debtors,Normal
CUSTOMER_NAME_4411,78025,Debtors,Active
CUSTOMER_NAME_4412,78049,Debtors,Active
CUSTOMER_NAME_4413,78051,Debtors,Normal
CUSTOMER_NAME_4414,78117,Debtors,Active
CUSTOMER_NAME_4415,78118,Debtors,Normal
CUSTOMER_NAME_4416,78150,Debtors,Normal
CUSTOMER_NAME_4417,78193,Debtors,Normal
CUSTOMER_NAME_4418,78209,Debtors,Normal
CUSTOMER_NAME_4419,78219,Debtors,Active
CUSTOMER_NAME_4420,78250,Debtors,Normal
CUSTOMER_NAME_4421,78263,Debtors,Normal
CUSTOMER_NAME_3382,78266,Debtors,Normal
CUSTOMER_NAME_4422,78297,Debtors,Normal
CUSTOMER_NAME_4423,78319,Debtors,
CUSTOMER_NAME_4424,78362,Debtors,Normal
CUSTOMER_NAME_4425,78363,Debtors,Normal
CUSTOMER_NAME_4426,78370,Debtors,Normal
CUSTOMER_NAME_4427,78424,Debtors,Active
CUSTOMER_NAME_4428,78426,Debtors,Active
CUSTOMER_NAME_4429,78428,Debtors,Normal
CUSTOMER_NAME_4430,78432,Debtors,Normal
CUSTOMER_NAME_4431,78448,Debtors,Normal
CUSTOMER_NAME_4432,78452,Debtors,Normal
CUSTOMER_NAME_4433,78478,Debtors,Normal
CUSTOMER_NAME_4434,78533,Debtors,Active
CUSTOMER_NAME_4435,78548,Debtors,Normal
CUSTOMER_NAME_4436,78552,Debtors,Active
CUSTOMER_NAME_4437,78559,Debtors,Normal
CUSTOMER_NAME_4438,78561,Debtors,Normal
CUSTOMER_NAME_4439,78564,Debtors,Active
CUSTOMER_NAME_4440,78604,Debtors,Normal
CUSTOMER_NAME_4441,78646,Debtors,Normal
CUSTOMER_NAME_4442,78718,Debtors,Normal
CUSTOMER_NAME_4443,78726,Debtors,Inactive
CUSTOMER_NAME_4444,78738,Debtors,Normal
CUSTOMER_NAME_4445,78780,Debtors,Normal
CUSTOMER_NAME_4446,78792,Debtors,Normal
CUSTOMER_NAME_4447,78803,Debtors,Normal
CUSTOMER_NAME_4448,78825,Debtors,Normal
CUSTOMER_NAME_4449,78841,Debtors,Active
CUSTOMER_NAME_4450,78842,Debtors,Normal
CUSTOMER_NAME_4451,78853,Debtors,Active
CUSTOMER_NAME_4452,78856,Debtors,
CUSTOMER_NAME_4453,78877,Debtors,Normal
CUSTOMER_NAME_4454,78894,Debtors,Active
CUSTOMER_NAME_4455,78925,Debtors,Normal
CUSTOMER_NAME_4456,78981,Debtors,Normal
CUSTOMER_NAME_4457,79101,Debtors,Active
CUSTOMER_NAME_4458,79137,Debtors,Active
CUSTOMER_NAME_4459,79158,Debtors,Active
CUSTOMER_NAME_4460,79167,Debtors,Normal
CUSTOMER_NAME_4461,79207,Debtors,Normal
CUSTOMER_NAME_4462,79260,Debtors,Normal
CUSTOMER_NAME_4463,79305,Debtors,Normal
CUSTOMER_NAME_4464,79317,Debtors,Active
CUSTOMER_NAME_4465,79417,Debtors,Normal
CUSTOMER_NAME_4466,79426,Debtors,Normal
CUSTOMER_NAME_4467,79427,Debtors,Active
CUSTOMER_NAME_4468,79434,Debtors,Active
CUSTOMER_NAME_4469,79449,Debtors,Normal
CUSTOMER_NAME_4470,79459,Debtors,Normal
CUSTOMER_NAME_4471,79552,Debtors,Normal
CUSTOMER_NAME_4472,79575,Debtors,Normal
CUSTOMER_NAME_4473,79579,Debtors,Normal
CUSTOMER_NAME_4474,79595,Debtors,Normal
CUSTOMER_NAME_4475,79648,Debtors,Active
CUSTOMER_NAME_4476,79672,Debtors,Normal
CUSTOMER_NAME_4477,79706,Debtors,Inactive
CUSTOMER_NAME_4478,79716,Debtors,Normal
CUSTOMER_NAME_4479,79773,Debtors,Normal
CUSTOMER_NAME_4480,79815,Debtors,Normal
CUSTOMER_NAME_4481,79886,Debtors,Active
CUSTOMER_NAME_4482,79927,Debtors,Normal
CUSTOMER_NAME_4483,79931,Debtors,Normal
CUSTOMER_NAME_4484,79967,Debtors,Normal
CUSTOMER_NAME_4485,80052,Debtors,Normal
CUSTOMER_NAME_4486,80097,Debtors,Active
CUSTOMER_NAME_4487,80104,Debtors,Normal
CUSTOMER_NAME_4488,80210,Debtors,Normal
CUSTOMER_NAME_4489,80230,Debtors,Normal
CUSTOMER_NAME_3149,80233,Debtors,Normal
CUSTOMER_NAME_4490,80277,Debtors,Normal
CUSTOMER_NAME_4491,80295,Debtors,Normal
CUSTOMER_NAME_4492,80325,Debtors,Normal
CUSTOMER_NAME_4493,80344,Debtors,Normal
CUSTOMER_NAME_4494,80379,Debtors,Active
CUSTOMER_NAME_4495,80384,Debtors,Normal
CUSTOMER_NAME_4496,80422,Debtors,Normal
CUSTOMER_NAME_4497,80433,Debtors,Normal
CUSTOMER_NAME_4498,80490,Debtors,Normal
CUSTOMER_NAME_4499,80508,Debtors,Normal
CUSTOMER_NAME_4500,80563,Debtors,Normal
CUSTOMER_NAME_4501,80619,Debtors,Normal
CUSTOMER_NAME_4502,80625,Debtors,Active
CUSTOMER_NAME_4503,80712,Debtors,Normal
CUSTOMER_NAME_4504,80720,Debtors,Active
CUSTOMER_NAME_4505,80766,Debtors,Active
CUSTOMER_NAME_4506,80800,Debtors,Active
CUSTOMER_NAME_4507,80804,Debtors,Normal
CUSTOMER_NAME_4508,80816,Debtors,Active
CUSTOMER_NAME_4509,80853,Debtors,Normal
CUSTOMER_NAME_4510,80866,Debtors,Active
CUSTOMER_NAME_4511,80898,Debtors,Normal
CUSTOMER_NAME_4512,80913,Debtors,Active
CUSTOMER_NAME_4513,80938,Debtors,Normal
CUSTOMER_NAME_4514,80942,Debtors,Normal
CUSTOMER_NAME_4515,80963,Debtors,Normal
CUSTOMER_NAME_187,81006,Debtors,Normal
CUSTOMER_NAME_4516,81071,Debtors,Normal
CUSTOMER_NAME_4517,81094,Debtors,Active
CUSTOMER_NAME_4518,81102,Debtors,Normal
CUSTOMER_NAME_4519,81105,Debtors,Inactive
CUSTOMER_NAME_4520,81137,Debtors,Normal
CUSTOMER_NAME_4521,81145,Debtors,Normal
CUSTOMER_NAME_4522,81180,Debtors,Normal
CUSTOMER_NAME_4523,81181,Debtors,Active
CUSTOMER_NAME_4524,81192,Debtors,Active
CUSTOMER_NAME_4525,81196,Debtors,Normal
CUSTOMER_NAME_4526,81224,Debtors,Normal
CUSTOMER_NAME_4527,81293,Debtors,Active
CUSTOMER_NAME_4528,81297,Debtors,Active
CUSTOMER_NAME_798,81312,Debtors,
CUSTOMER_NAME_4529,81316,Debtors,Active
CUSTOMER_NAME_4530,81452,Debtors,Normal
CUSTOMER_NAME_4531,81495,Debtors,Active
CUSTOMER_NAME_4532,81681,Debtors,Normal
CUSTOMER_NAME_4533,81692,Debtors,Normal
CUSTOMER_NAME_4534,81712,Debtors,Active
CUSTOMER_NAME_4535,81713,Debtors,Normal
CUSTOMER_NAME_4536,81737,Debtors,Normal
CUSTOMER_NAME_4537,81739,Debtors,Normal
CUSTOMER_NAME_4538,81831,Debtors,Active
CUSTOMER_NAME_4539,81863,Debtors,Normal
CUSTOMER_NAME_4540,81865,Debtors,Active
CUSTOMER_NAME_4541,81975,Debtors,Active
CUSTOMER_NAME_4542,82070,Debtors,Normal
CUSTOMER_NAME_4543,82071,Debtors,Normal
CUSTOMER_NAME_4544,82125,Debtors,Active
CUSTOMER_NAME_4545,82131,Debtors,Normal
CUSTOMER_NAME_4546,82220,Debtors,Normal
CUSTOMER_NAME_4547,82259,Debtors,Normal
CUSTOMER_NAME_4548,82289,Debtors,Active
CUSTOMER_NAME_4549,82339,Debtors,Normal
CUSTOMER_NAME_4550,82375,Debtors,Normal
CUSTOMER_NAME_4551,82429,Debtors,Normal
CUSTOMER_NAME_4552,82455,Debtors,Active
CUSTOMER_NAME_4553,82495,Debtors,
CUSTOMER_NAME_4554,82517,Debtors,Normal
CUSTOMER_NAME_4555,82536,Debtors,Normal
CUSTOMER_NAME_4556,82584,Debtors,Normal
CUSTOMER_NAME_4557,82586,Debtors,Normal
CUSTOMER_NAME_4558,82669,Debtors,Normal
CUSTOMER_NAME_4559,82763,Debtors,Inactive
CUSTOMER_NAME_4560,82788,Debtors,Active
CUSTOMER_NAME_4561,82794,Debtors,Active
CUSTOMER_NAME_4562,82796,Debtors,Active
CUSTOMER_NAME_4563,82814,Debtors,Active
CUSTOMER_NAME_4564,82826,Debtors,Active
CUSTOMER_NAME_4565,82866,Debtors,Normal
CUSTOMER_NAME_4566,82906,Debtors,Active
CUSTOMER_NAME_4567,82973,Debtors,Normal
CUSTOMER_NAME_4568,83024,Debtors,Active
CUSTOMER_NAME_4569,83047,Debtors,Normal
CUSTOMER_NAME_4570,83125,Debtors,Normal
CUSTOMER_NAME_4571,83136,Debtors,Inactive
CUSTOMER_NAME_4572,83177,Debtors,Active
CUSTOMER_NAME_4573,83201,Debtors,Active
CUSTOMER_NAME_4574,83210,Debtors,Inactive
CUSTOMER_NAME_4575,83260,Debtors,Normal
CUSTOMER_NAME_4576,83273,Debtors,Normal
CUSTOMER_NAME_4577,83283,Debtors,Normal
CUSTOMER_NAME_4578,83290,Debtors,Normal
CUSTOMER_NAME_4579,83299,Debtors,Normal
CUSTOMER_NAME_4580,83347,Debtors,Normal
CUSTOMER_NAME_4581,83409,Debtors,Active
CUSTOMER_NAME_4582,83494,Debtors,Active
CUSTOMER_NAME_4583,83499,Debtors,Normal
CUSTOMER_NAME_4584,83583,Debtors,Normal
CUSTOMER_NAME_4585,83592,Debtors,Normal
CUSTOMER_NAME_4586,83614,Debtors,Active
CUSTOMER_NAME_4587,83622,Debtors,Normal
CUSTOMER_NAME_4588,83647,Debtors,Normal
CUSTOMER_NAME_4589,83678,Debtors,Active
CUSTOMER_NAME_4590,83692,Debtors,Normal
CUSTOMER_NAME_4591,83694,Debtors,Active
CUSTOMER_NAME_4592,83714,Debtors,Active
CUSTOMER_NAME_4593,83746,Debtors,Normal
CUSTOMER_NAME_4594,83783,Debtors,Active
CUSTOMER_NAME_4595,83806,Debtors,Normal
CUSTOMER_NAME_4596,83820,Debtors,Active
CUSTOMER_NAME_4597,83862,Debtors,Normal
CUSTOMER_NAME_4598,83888,Debtors,Normal
CUSTOMER_NAME_4599,83893,Debtors,Active
CUSTOMER_NAME_4600,83908,Debtors,Normal
CUSTOMER_NAME_4601,83918,Debtors,Active
CUSTOMER_NAME_4602,83933,Debtors,Normal
CUSTOMER_NAME_4603,83947,Debtors,Active
CUSTOMER_NAME_4604,83957,Debtors,Active
CUSTOMER_NAME_4605,84057,Debtors,Normal
CUSTOMER_NAME_4606,84066,Debtors,Normal
CUSTOMER_NAME_4607,84074,Debtors,Normal
CUSTOMER_NAME_4608,84086,Debtors,Normal
CUSTOMER_NAME_4609,84118,Debtors,Active
CUSTOMER_NAME_4610,84121,Debtors,Normal
CUSTOMER_NAME_4611,84127,Debtors,Normal
CUSTOMER_NAME_4612,84156,Debtors,Normal
CUSTOMER_NAME_4613,84189,Debtors,Active
CUSTOMER_NAME_4614,84217,Debtors,Active
CUSTOMER_NAME_4615,84219,Debtors,Active
CUSTOMER_NAME_4616,84237,Debtors,Active
CUSTOMER_NAME_4617,84255,Debtors,Normal
CUSTOMER_NAME_4618,84275,Debtors,Active
CUSTOMER_NAME_4619,84276,Debtors,Active
CUSTOMER_NAME_4620,84279,Debtors,Active
CUSTOMER_NAME_4621,84345,Debtors,Active
CUSTOMER_NAME_4622,84360,Debtors,Normal
CUSTOMER_NAME_4623,84392,Debtors,Active
CUSTOMER_NAME_4624,84472,Debtors,Active
CUSTOMER_NAME_4625,84521,Debtors,
CUSTOMER_NAME_4626,84541,Debtors,Active
CUSTOMER_NAME_4627,84546,Debtors,Active
CUSTOMER_NAME_4628,84578,Debtors,Normal
CUSTOMER_NAME_4629,84676,Debtors,Normal
CUSTOMER_NAME_4630,84681,Debtors,Active
CUSTOMER_NAME_4631,84701,Debtors,
CUSTOMER_NAME_4632,84715,Debtors,
CUSTOMER_NAME_4633,84719,Debtors,Normal
CUSTOMER_NAME_4634,84720,Debtors,
CUSTOMER_NAME_4635,84721,Debtors,Normal
CUSTOMER_NAME_4636,84744,Debtors,Active
CUSTOMER_NAME_4637,84753,Debtors,Normal
CUSTOMER_NAME_4638,84777,Debtors,Active
CUSTOMER_NAME_4639,84815,Debtors,Normal
CUSTOMER_NAME_4640,84884,Debtors,Normal
CUSTOMER_NAME_4641,84885,Debtors,Normal
CUSTOMER_NAME_4642,84913,Debtors,Normal
CUSTOMER_NAME_4643,85077,Debtors,
CUSTOMER_NAME_4644,85135,Debtors,Normal
CUSTOMER_NAME_4645,85262,Debtors,Normal
CUSTOMER_NAME_4646,85394,Debtors,Normal
CUSTOMER_NAME_4647,85453,Debtors,Normal
CUSTOMER_NAME_4648,85469,Debtors,Active
CUSTOMER_NAME_4649,85483,Debtors,Normal
CUSTOMER_NAME_4650,85499,Debtors,Normal
CUSTOMER_NAME_4651,85523,Debtors,Active
CUSTOMER_NAME_4652,85544,Debtors,Normal
CUSTOMER_NAME_4653,85630,Debtors,Active
CUSTOMER_NAME_4654,85639,Debtors,Active
CUSTOMER_NAME_4655,85666,Debtors,Active
CUSTOMER_NAME_4656,85680,Debtors,Normal
CUSTOMER_NAME_4657,85690,Debtors,Active
CUSTOMER_NAME_4658,85750,Debtors,Active
CUSTOMER_NAME_4659,85753,Debtors,Normal
CUSTOMER_NAME_4660,85788,Debtors,Normal
CUSTOMER_NAME_4661,85814,Debtors,Active
CUSTOMER_NAME_4662,85826,Debtors,Active
CUSTOMER_NAME_4663,85841,Debtors,Normal
CUSTOMER_NAME_4664,85878,Debtors,Active
CUSTOMER_NAME_4665,85969,Debtors,Active
CUSTOMER_NAME_4666,85983,Debtors,Normal
CUSTOMER_NAME_4667,86043,Debtors,Normal
CUSTOMER_NAME_4668,86044,Debtors,Active
CUSTOMER_NAME_4669,86054,Debtors,Normal
CUSTOMER_NAME_4670,86092,Debtors,Active
CUSTOMER_NAME_4671,86121,Debtors,Normal
CUSTOMER_NAME_4672,86186,Debtors,Normal
CUSTOMER_NAME_4673,86220,Debtors,Active
CUSTOMER_NAME_4674,86251,Debtors,Normal
CUSTOMER_NAME_2729,86316,Debtors,Normal
CUSTOMER_NAME_4675,86320,Debtors,Normal
CUSTOMER_NAME_4676,86329,Debtors,Active
CUSTOMER_NAME_4677,86331,Debtors,Normal
CUSTOMER_NAME_4678,86371,Debtors,Normal
CUSTOMER_NAME_4679,86432,Debtors,Normal
CUSTOMER_NAME_4680,86541,Debtors,Normal
CUSTOMER_NAME_4681,86555,Debtors,Normal
CUSTOMER_NAME_4682,86655,Debtors,
CUSTOMER_NAME_4683,86683,Debtors,Normal
CUSTOMER_NAME_4684,86688,Debtors,Normal
CUSTOMER_NAME_4685,86708,Debtors,Normal
CUSTOMER_NAME_4686,86748,Debtors,Normal
CUSTOMER_NAME_4687,86749,Debtors,Normal
CUSTOMER_NAME_4688,86790,Debtors,Active
CUSTOMER_NAME_4689,86798,Debtors,Normal
CUSTOMER_NAME_4651,86806,Debtors,Active
CUSTOMER_NAME_4690,86829,Debtors,Normal
CUSTOMER_NAME_4691,86836,Debtors,Normal
CUSTOMER_NAME_4692,86845,Debtors,Normal
CUSTOMER_NAME_4693,86856,Debtors,Normal
CUSTOMER_NAME_4694,86857,Debtors,Normal
CUSTOMER_NAME_4695,86863,Debtors,Normal
CUSTOMER_NAME_4696,86889,Debtors,Normal
CUSTOMER_NAME_4697,86913,Debtors,Normal
CUSTOMER_NAME_4698,86931,Debtors,Normal
CUSTOMER_NAME_4699,86972,Debtors,Active
CUSTOMER_NAME_4700,86988,Debtors,Normal
CUSTOMER_NAME_4701,86996,Debtors,Normal
CUSTOMER_NAME_4702,87012,Debtors,Active
CUSTOMER_NAME_4703,87014,Debtors,Active
CUSTOMER_NAME_4704,87034,Debtors,Active
CUSTOMER_NAME_4705,87063,Debtors,Normal
CUSTOMER_NAME_4706,87071,Debtors,Normal
CUSTOMER_NAME_4707,87079,Debtors,Normal
CUSTOMER_NAME_4708,87085,Debtors,Normal
CUSTOMER_NAME_4709,87101,Debtors,Normal
CUSTOMER_NAME_4710,87135,Debtors,Active
CUSTOMER_NAME_4711,87162,Debtors,Normal
CUSTOMER_NAME_4712,87166,Debtors,Normal
CUSTOMER_NAME_4713,87202,Debtors,Normal
CUSTOMER_NAME_4714,87215,Debtors,Normal
CUSTOMER_NAME_4715,87255,Debtors,Active
CUSTOMER_NAME_4716,87278,Debtors,Inactive
CUSTOMER_NAME_4717,87294,Debtors,Normal
CUSTOMER_NAME_4718,87337,Debtors,
CUSTOMER_NAME_4719,87346,Debtors,Normal
CUSTOMER_NAME_4720,87433,Debtors,
CUSTOMER_NAME_4721,87522,Debtors,Active
CUSTOMER_NAME_4722,87527,Debtors,Active
CUSTOMER_NAME_4723,87567,Debtors,Active
CUSTOMER_NAME_4724,87575,Debtors,Active
CUSTOMER_NAME_4725,87578,Debtors,Active
CUSTOMER_NAME_4726,87587,Debtors,Normal
CUSTOMER_NAME_4727,87593,Debtors,Normal
CUSTOMER_NAME_4728,87618,Debtors,Normal
CUSTOMER_NAME_4729,87625,Debtors,Normal
CUSTOMER_NAME_4730,87631,Debtors,Normal
CUSTOMER_NAME_4731,87638,Debtors,Active
CUSTOMER_NAME_4732,87695,Debtors,Normal
CUSTOMER_NAME_4733,87715,Debtors,Normal
CUSTOMER_NAME_4734,87738,Debtors,Active
CUSTOMER_NAME_4735,87751,Debtors,Normal
CUSTOMER_NAME_4736,87809,Debtors,Normal
CUSTOMER_NAME_4737,87813,Debtors,Normal
CUSTOMER_NAME_4738,87819,Debtors,Normal
CUSTOMER_NAME_4739,87838,Debtors,Normal
CUSTOMER_NAME_4740,87842,Debtors,Normal
CUSTOMER_NAME_4741,87872,Debtors,Normal
CUSTOMER_NAME_4742,87879,Debtors,Normal
CUSTOMER_NAME_4743,87884,Debtors,
CUSTOMER_NAME_4744,87886,Debtors,
CUSTOMER_NAME_4745,87906,Debtors,Active
CUSTOMER_NAME_4746,87914,Debtors,Normal
CUSTOMER_NAME_4747,87938,Debtors,Normal
CUSTOMER_NAME_4748,87943,Debtors,Inactive
CUSTOMER_NAME_4749,87951,Debtors,Active
CUSTOMER_NAME_4750,87960,Debtors,
CUSTOMER_NAME_4751,87986,Debtors,Active
CUSTOMER_NAME_4752,88046,Debtors,Active
CUSTOMER_NAME_4753,88052,Debtors,Normal
CUSTOMER_NAME_4754,88086,Debtors,Normal
CUSTOMER_NAME_4755,88087,Debtors,Normal
CUSTOMER_NAME_4756,88091,Debtors,Active
CUSTOMER_NAME_4757,88094,Debtors,Normal
CUSTOMER_NAME_4758,88117,Debtors,Normal
CUSTOMER_NAME_4759,88118,Debtors,Normal
CUSTOMER_NAME_4760,88144,Debtors,Normal
CUSTOMER_NAME_4761,88209,Debtors,Normal
CUSTOMER_NAME_4762,88245,Debtors,Active
CUSTOMER_NAME_4763,88246,Debtors,Normal
CUSTOMER_NAME_4764,88251,Debtors,Normal
CUSTOMER_NAME_4765,88287,Debtors,Active
CUSTOMER_NAME_4766,88291,Debtors,Normal
CUSTOMER_NAME_4767,88294,Debtors,Normal
CUSTOMER_NAME_4768,88302,Debtors,Normal
CUSTOMER_NAME_4769,88342,Debtors,Normal
CUSTOMER_NAME_4770,88343,Debtors,Active
CUSTOMER_NAME_4771,88352,Debtors,Normal
